class,cap-shape,cap-surface,cap-color,gill-attachment,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,habitat
p,x,f,y,f,n,b,p,w,o,g
p,x,y,n,f,w,p,p,w,o,d
p,f,f,y,f,p,b,p,w,o,p
p,x,y,y,f,n,b,p,w,o,g
p,f,f,y,f,n,n,p,w,o,p
p,f,f,y,f,n,b,p,w,o,d
p,f,y,g,f,b,p,p,w,o,p
p,f,y,g,f,b,b,p,w,o,g
p,f,y,g,f,b,n,p,w,o,d
p,f,f,g,f,b,n,p,w,o,g
p,x,s,g,f,w,w,p,w,o,d
p,x,y,y,f,b,p,p,w,o,g
p,f,s,g,f,w,w,p,w,o,u
p,x,y,g,f,n,n,p,w,o,g
p,x,y,y,f,p,b,p,w,o,p
p,x,y,y,f,n,b,p,w,o,d
e,f,y,g,f,p,g,p,w,o,d
p,f,f,g,f,b,n,p,w,o,d
p,f,y,y,f,n,p,p,w,o,g
p,f,y,g,f,n,b,p,w,o,p
p,x,y,y,f,b,b,p,w,o,g
p,x,y,g,f,b,p,p,w,o,d
p,x,f,y,f,b,p,p,w,o,p
e,f,y,n,f,g,g,p,w,o,d
p,x,y,g,f,n,n,p,w,o,g
p,f,f,y,f,b,p,p,w,o,g
p,x,y,g,f,p,n,p,w,o,p
p,x,y,y,f,p,p,p,w,o,g
p,f,f,g,f,n,b,p,w,o,p
p,f,f,g,f,p,b,p,w,o,g
p,x,y,y,f,b,n,p,w,o,g
e,k,y,b,f,e,e,p,w,t,w
p,x,y,y,f,b,b,p,w,o,p
p,x,y,n,f,p,w,p,w,o,d
p,f,y,g,f,n,n,p,w,o,p
p,x,y,g,f,n,n,p,w,o,p
p,f,y,y,f,b,b,p,w,o,g
p,f,y,g,f,p,p,p,w,o,d
p,f,f,g,f,b,p,p,w,o,g
p,f,y,y,f,n,n,p,w,o,g
p,x,f,y,f,n,b,p,w,o,d
p,x,s,w,f,w,w,p,w,o,u
p,x,y,y,f,p,b,p,w,o,g
p,f,f,y,f,p,p,p,w,o,p
p,x,f,y,f,p,n,p,w,o,g
p,x,y,y,f,n,b,p,w,o,p
p,f,y,y,f,b,n,p,w,o,g
p,x,y,y,f,n,b,p,w,o,g
p,x,y,y,f,b,n,p,w,o,p
p,f,y,g,f,p,n,p,w,o,p
p,f,f,y,f,b,b,p,w,o,p
p,f,f,g,f,b,b,p,w,o,p
e,f,y,n,f,w,p,p,w,o,d
p,x,y,y,f,b,p,p,w,o,d
p,x,y,g,f,n,n,p,w,o,p
p,f,y,g,f,b,p,p,w,o,g
p,f,y,g,f,p,b,p,w,o,g
p,x,y,y,f,b,p,p,w,o,d
p,f,f,g,f,n,b,p,w,o,p
p,x,y,g,f,p,p,p,w,o,d
p,x,y,y,f,b,n,p,w,o,d
p,x,f,y,f,n,n,p,w,o,d
p,f,f,y,f,p,n,p,w,o,d
e,f,f,c,f,w,n,p,w,o,l
p,f,y,g,f,p,b,p,w,o,g
p,x,y,g,f,p,n,p,w,o,p
p,f,f,y,f,w,y,p,w,o,d
p,f,f,y,f,p,b,p,w,o,p
p,x,s,g,f,w,w,p,w,o,g
e,f,s,n,f,w,w,p,w,t,w
p,x,y,n,f,p,p,p,w,o,p
p,x,s,g,f,w,w,p,w,o,d
p,x,f,y,f,n,n,p,w,o,d
p,f,y,g,f,b,n,p,w,o,g
p,f,y,g,f,p,b,p,w,o,d
p,x,y,y,f,n,b,p,w,o,g
p,x,y,y,f,b,b,p,w,o,g
p,x,y,g,f,b,b,p,w,o,d
p,f,y,g,f,p,p,p,w,o,d
p,f,y,g,f,b,n,p,w,o,g
p,f,f,y,f,p,n,p,w,o,g
p,x,f,y,f,b,b,p,w,o,d
p,f,f,y,f,b,n,p,w,o,p
p,f,f,g,f,p,b,p,w,o,p
p,f,f,y,f,b,p,p,w,o,p
p,f,y,y,f,n,n,p,w,o,d
p,f,f,y,f,n,n,p,w,o,p
p,f,f,y,f,b,p,p,w,o,d
p,x,y,g,f,b,p,p,w,o,g
p,x,y,g,f,b,b,p,w,o,g
p,x,y,g,f,b,n,p,w,o,d
e,x,s,b,f,e,w,p,w,t,w
p,f,f,g,f,p,n,p,w,o,d
p,x,f,y,f,p,b,p,w,o,d
p,x,y,n,f,p,p,p,w,o,l
p,x,y,g,f,b,b,p,w,o,d
p,f,y,g,f,n,b,p,w,o,p
p,f,y,g,f,p,n,p,w,o,d
p,f,f,y,f,b,p,p,w,o,g
p,x,y,y,f,n,n,p,w,o,d
p,x,f,y,f,p,b,p,w,o,g
p,f,f,g,f,n,n,p,w,o,p
p,x,y,g,f,n,p,p,w,o,p
p,f,f,y,f,b,b,p,w,o,g
p,x,f,y,f,n,p,p,w,o,g
e,x,y,u,f,w,w,p,w,o,d
e,f,y,b,f,e,e,p,w,t,w
p,f,y,y,f,b,p,p,w,o,d
p,x,y,y,f,n,p,p,w,o,p
p,x,y,g,f,p,b,p,w,o,g
p,f,f,g,f,p,n,p,w,o,d
p,f,y,g,f,n,n,p,w,o,g
p,f,f,g,f,b,b,p,w,o,g
p,f,y,g,f,n,n,p,w,o,g
p,x,f,y,f,p,n,p,w,o,g
p,f,f,y,f,p,p,p,w,o,d
p,f,f,g,f,p,p,p,w,o,d
p,f,y,y,f,n,b,p,w,o,g
p,f,y,y,f,n,p,p,w,o,g
p,f,f,g,f,n,p,p,w,o,g
p,f,s,b,f,w,w,p,w,o,g
p,f,s,w,f,w,w,p,w,t,m
p,x,y,y,f,p,n,p,w,o,p
p,f,f,y,f,b,b,p,w,o,p
p,f,y,g,f,p,p,p,w,o,g
p,x,y,y,f,n,p,p,w,o,d
p,x,f,y,f,p,n,p,w,o,p
p,x,f,y,f,p,b,p,w,o,d
e,f,f,g,f,g,g,p,w,o,d
e,x,y,u,f,w,w,p,w,o,d
p,x,y,g,f,p,p,p,w,o,d
p,f,f,y,f,n,b,p,w,o,g
p,x,y,y,f,n,b,p,w,o,d
p,f,y,g,f,n,p,p,w,o,d
p,x,y,y,f,n,p,p,w,o,p
p,x,f,y,f,b,p,p,w,o,d
p,x,y,y,f,b,n,p,w,o,p
p,f,f,y,f,n,n,p,w,o,g
p,x,y,g,f,p,n,p,w,o,p
p,f,y,g,f,n,n,p,w,o,g
p,f,y,g,f,p,n,p,w,o,p
p,x,f,y,f,p,p,p,w,o,p
e,f,f,e,f,w,g,p,w,o,d
p,x,y,y,f,p,p,p,w,o,d
p,f,f,g,f,n,b,p,w,o,d
p,x,y,g,f,b,n,p,w,o,p
p,f,y,g,f,b,p,p,w,o,p
p,f,f,g,f,b,n,p,w,o,p
p,f,f,g,f,n,b,p,w,o,d
p,f,f,g,f,n,p,p,w,o,g
p,f,y,g,f,p,n,p,w,o,d
p,f,f,y,f,p,b,p,w,o,d
p,x,f,y,f,p,p,p,w,o,d
p,x,y,g,f,n,n,p,w,o,p
p,x,y,g,f,b,n,p,w,o,p
p,x,f,w,f,w,w,p,w,o,d
p,f,f,g,f,b,p,p,w,o,d
p,x,f,y,f,p,p,p,w,o,p
p,f,y,g,f,p,p,p,w,o,d
p,x,f,y,f,p,n,p,w,o,g
p,f,y,g,f,p,n,p,w,o,d
p,f,y,g,f,n,b,p,w,o,d
p,f,f,y,f,b,n,p,w,o,p
p,x,y,g,f,b,p,p,w,o,g
p,f,y,y,f,n,b,p,w,o,g
p,f,f,y,f,n,p,p,w,o,p
p,x,f,y,f,b,p,p,w,o,d
p,f,f,y,f,n,b,p,w,o,g
p,x,y,y,f,b,n,p,w,o,p
p,f,f,y,f,b,b,p,w,o,d
p,x,f,y,f,b,b,p,w,o,g
p,f,y,g,f,n,n,p,w,o,d
p,f,f,g,f,p,b,p,w,o,d
p,f,f,y,f,p,n,p,w,o,g
p,f,f,g,f,b,b,p,w,o,d
p,f,f,g,f,p,n,p,w,o,g
p,f,f,y,f,p,n,p,w,o,d
p,x,y,y,f,p,p,p,w,o,d
p,x,y,y,f,b,p,p,w,o,d
p,f,f,y,f,n,n,p,w,o,d
p,x,y,y,f,b,b,p,w,o,d
p,x,y,y,f,b,p,p,w,o,g
p,x,y,n,f,p,w,p,w,o,d
e,f,y,b,f,w,w,p,w,t,w
p,x,f,y,f,b,p,p,w,o,g
p,x,y,y,f,b,b,p,w,o,d
p,f,y,g,f,n,b,p,w,o,d
p,x,y,y,f,n,p,p,w,o,d
p,f,y,g,f,p,b,p,w,o,p
p,f,y,g,f,p,b,p,w,o,d
p,f,f,g,f,p,b,p,w,o,p
p,x,f,y,f,p,n,p,w,o,p
p,f,f,y,f,b,n,p,w,o,g
p,f,f,y,f,p,p,p,w,o,d
p,f,y,g,f,p,b,p,w,o,p
p,f,y,g,f,n,b,p,w,o,g
p,f,f,g,f,n,b,p,w,o,g
p,f,y,g,f,b,n,p,w,o,d
p,f,f,g,f,p,b,p,w,o,d
p,f,y,g,f,p,b,p,w,o,p
p,x,f,g,f,w,w,p,w,o,d
p,f,s,b,f,w,w,p,w,o,g
e,f,f,e,f,g,w,p,w,o,d
p,x,y,y,f,p,n,p,w,o,p
p,x,y,g,f,p,n,p,w,o,d
p,f,y,g,f,n,b,p,w,o,g
e,f,f,g,f,p,w,p,w,o,d
p,x,y,y,f,b,p,p,w,o,d
p,x,y,y,f,p,b,p,w,o,p
p,f,f,y,f,n,p,p,w,o,p
p,x,f,y,f,b,p,p,w,o,p
p,x,f,y,f,b,b,p,w,o,d
p,x,y,g,f,n,p,p,w,o,g
p,f,s,w,f,w,w,p,w,o,u
p,x,y,g,f,p,n,p,w,o,d
p,x,f,y,f,b,n,p,w,o,g
p,f,y,g,f,p,p,p,w,o,p
p,x,y,g,f,p,p,p,w,o,p
p,x,f,y,f,n,b,p,w,o,d
e,f,y,u,f,w,w,p,w,o,d
p,f,f,y,f,b,b,p,w,o,d
p,f,y,g,f,b,b,p,w,o,g
p,x,y,y,f,b,p,p,w,o,g
p,f,f,g,f,b,n,p,w,o,g
e,f,y,n,f,p,p,p,w,o,d
p,x,f,y,f,p,n,p,w,o,p
p,f,f,g,f,n,p,p,w,o,d
p,x,y,g,f,n,b,p,w,o,p
p,f,f,y,f,n,n,p,w,o,g
p,x,f,y,f,b,b,p,w,o,d
p,x,y,y,f,b,n,p,w,o,p
p,x,f,y,f,b,n,p,w,o,p
p,f,y,g,f,n,p,p,w,o,g
p,x,s,w,f,w,w,p,w,o,u
e,f,y,e,f,w,w,p,w,t,w
e,x,y,u,f,w,w,p,w,o,d
p,x,y,y,f,b,n,p,w,o,g
p,x,y,g,f,n,p,p,w,o,d
p,x,f,y,f,p,p,p,w,o,p
p,f,f,g,f,p,n,p,w,o,d
p,x,y,g,f,p,b,p,w,o,p
p,f,f,g,f,b,n,p,w,o,g
p,f,f,y,f,p,n,p,w,o,g
p,x,y,g,f,p,p,p,w,o,p
p,f,y,g,f,n,b,p,w,o,p
e,f,s,p,f,w,e,p,w,t,w
p,f,f,g,f,p,n,p,w,o,p
p,x,y,y,f,b,p,p,w,o,p
p,x,y,g,f,n,b,p,w,o,p
p,f,f,y,f,b,n,p,w,o,g
p,x,f,y,f,p,n,p,w,o,d
p,f,y,g,f,n,b,p,w,o,d
p,f,y,y,f,n,p,p,w,o,p
p,x,y,g,f,b,p,p,w,o,g
p,x,y,g,f,b,n,p,w,o,d
p,f,f,y,f,n,p,p,w,o,p
p,f,f,g,f,b,n,p,w,o,d
p,x,y,g,f,b,n,p,w,o,p
p,f,f,y,f,p,p,p,w,o,p
p,f,y,g,f,n,p,p,w,o,d
p,x,y,g,f,n,p,p,w,o,g
p,f,f,g,f,b,b,p,w,o,d
p,x,y,g,f,n,p,p,w,o,g
p,f,f,g,f,p,n,p,w,o,d
p,x,y,y,f,b,b,p,w,o,p
p,x,f,y,f,p,p,p,w,o,g
p,x,y,g,f,b,p,p,w,o,p
p,f,f,y,f,n,p,p,w,o,p
e,f,y,n,f,w,g,p,w,o,d
p,f,f,g,f,p,b,p,w,o,d
p,x,y,y,f,n,n,p,w,o,p
p,x,s,g,f,w,w,p,w,o,g
p,f,y,y,f,n,n,p,w,o,p
p,x,y,y,f,n,p,p,w,o,p
p,x,f,w,f,w,w,p,w,o,d
p,x,f,y,f,n,p,p,w,o,d
p,f,s,b,f,w,w,p,w,o,u
p,x,y,y,f,p,b,p,w,o,g
p,x,y,g,f,n,p,p,w,o,d
p,f,f,y,f,b,b,p,w,o,g
p,f,s,p,f,w,w,p,w,t,g
p,f,s,b,f,w,w,p,w,o,u
p,x,y,g,f,b,b,p,w,o,g
p,x,y,g,f,p,b,p,w,o,g
p,x,y,g,f,b,p,p,w,o,g
p,f,f,g,f,p,n,p,w,o,p
p,f,f,g,f,p,p,p,w,o,p
p,x,f,y,f,p,p,p,w,o,p
p,f,f,y,f,p,n,p,w,o,p
e,f,y,u,f,w,w,p,w,o,d
p,x,f,y,f,b,b,p,w,o,g
e,f,f,e,f,g,w,p,w,o,d
p,f,f,y,f,n,p,p,w,o,g
p,x,f,y,f,p,p,p,w,o,g
p,x,y,n,f,p,p,p,w,o,l
p,x,y,g,f,b,b,p,w,o,g
p,x,f,y,f,b,p,p,w,o,d
p,f,f,g,f,p,p,p,w,o,g
p,x,y,g,f,b,b,p,w,o,p
p,x,y,g,f,b,b,p,w,o,g
p,x,f,y,f,b,p,p,w,o,d
p,f,f,y,f,n,n,p,w,o,g
p,f,y,g,f,n,p,p,w,o,p
p,f,y,g,f,p,b,p,w,o,g
e,f,y,n,f,p,w,p,w,o,d
p,x,y,y,f,n,p,p,w,o,g
e,f,f,e,f,w,w,p,w,o,d
p,x,f,y,f,b,n,p,w,o,d
p,x,y,g,f,p,b,p,w,o,p
p,f,y,g,f,p,n,p,w,o,p
p,x,f,y,f,p,b,p,w,o,p
p,f,f,g,f,n,b,p,w,o,d
p,f,f,g,f,p,b,p,w,o,d
p,f,y,g,f,n,b,p,w,o,p
p,f,y,g,f,p,n,p,w,o,g
p,x,f,y,f,b,p,p,w,o,d
p,x,y,y,f,p,n,p,w,o,p
p,f,f,y,f,n,p,p,w,o,d
p,x,y,g,f,b,p,p,w,o,d
p,f,f,y,f,p,b,p,w,o,p
p,f,y,g,f,b,p,p,w,o,d
p,x,f,p,f,w,w,p,w,o,d
p,f,f,y,f,p,b,p,w,o,d
p,x,y,g,f,n,p,p,w,o,d
p,x,y,y,f,b,p,p,w,o,g
p,x,y,g,f,p,b,p,w,o,d
p,f,y,y,f,n,b,p,w,o,p
p,x,y,g,f,b,p,p,w,o,p
p,x,f,y,f,p,n,p,w,o,d
p,f,y,g,f,b,b,p,w,o,d
p,f,y,g,f,p,b,p,w,o,g
p,x,y,y,f,p,n,p,w,o,d
p,f,f,y,f,p,b,p,w,o,d
p,x,y,g,f,p,n,p,w,o,d
p,x,y,y,f,b,b,p,w,o,d
p,x,y,g,f,b,p,p,w,o,d
p,x,y,g,f,b,p,p,w,o,g
p,x,f,y,f,n,b,p,w,o,g
p,x,y,g,f,n,b,p,w,o,d
p,f,f,g,f,p,b,p,w,o,p
p,f,f,g,f,b,b,p,w,o,g
p,x,y,g,f,n,n,p,w,o,p
p,x,f,y,f,n,p,p,w,o,d
p,x,y,g,f,p,n,p,w,o,d
p,f,f,g,f,n,b,p,w,o,p
p,x,y,y,f,n,p,p,w,o,p
p,x,f,y,f,p,n,p,w,o,d
p,f,y,g,f,n,n,p,w,o,d
p,f,f,g,f,b,p,p,w,o,p
e,x,s,p,f,w,w,p,w,t,w
p,f,f,y,f,n,p,p,w,o,d
p,x,s,p,f,w,w,p,w,o,d
p,x,f,y,f,p,p,p,w,o,g
p,f,f,g,f,b,p,p,w,o,p
p,x,f,y,f,n,b,p,w,o,g
e,f,f,e,f,p,p,p,w,o,d
p,x,y,y,f,b,n,p,w,o,d
p,x,f,y,f,b,p,p,w,o,g
p,f,y,g,f,n,p,p,w,o,g
p,f,f,y,f,b,p,p,w,o,g
e,f,y,n,f,p,w,p,w,o,d
p,x,y,y,f,b,b,p,w,o,p
p,f,f,g,f,p,b,p,w,o,p
p,x,y,y,f,p,n,p,w,o,p
p,f,f,y,f,p,n,p,w,o,d
p,f,y,y,f,n,p,p,w,o,d
p,f,y,g,f,p,p,p,w,o,g
p,f,f,g,f,b,p,p,w,o,g
p,x,y,y,f,b,n,p,w,o,g
p,f,y,g,f,n,n,p,w,o,p
p,x,y,y,f,n,n,p,w,o,g
e,f,f,g,f,w,w,p,w,o,d
p,x,s,g,f,w,w,p,w,o,g
p,x,y,n,f,p,w,p,w,o,p
p,f,s,g,f,w,w,p,w,o,g
p,f,y,g,f,b,n,p,w,o,g
p,f,y,y,f,p,p,p,w,o,g
p,f,y,g,f,b,p,p,w,o,d
e,f,y,e,f,w,e,p,w,t,w
p,f,y,g,f,n,n,p,w,o,p
p,x,f,y,f,n,n,p,w,o,g
p,f,f,g,f,b,b,p,w,o,d
p,x,y,y,f,p,b,p,w,o,d
p,f,f,y,f,n,b,p,w,o,g
e,f,y,n,f,e,e,p,w,t,w
p,f,y,g,f,p,n,p,w,o,g
p,k,f,n,f,w,n,p,w,o,d
p,f,f,g,f,b,p,p,w,o,d
p,f,f,y,f,n,b,p,w,o,p
p,x,y,n,f,w,p,p,w,o,p
p,f,f,g,f,p,p,p,w,o,d
p,f,f,g,f,b,b,p,w,o,p
p,f,s,w,f,w,w,p,w,o,g
p,f,f,y,f,b,n,p,w,o,d
p,x,y,g,f,p,n,p,w,o,g
p,x,f,y,f,n,p,p,w,o,g
e,x,y,e,f,e,e,p,w,t,w
p,f,y,y,f,n,p,p,w,o,d
p,b,f,y,f,w,n,p,w,o,d
p,f,y,y,f,n,n,p,w,o,d
p,x,s,g,f,w,w,p,w,o,u
p,f,y,y,f,p,p,p,w,o,d
p,f,f,y,f,p,b,p,w,o,g
e,k,y,e,f,w,w,p,w,t,w
p,f,f,y,f,b,p,p,w,o,p
p,f,f,y,f,p,n,p,w,o,p
e,k,y,n,f,w,n,p,w,o,l
p,x,s,w,f,w,w,p,w,o,d
p,x,f,y,f,b,n,p,w,o,g
p,x,f,y,f,n,b,p,w,o,p
p,x,f,y,f,b,n,p,w,o,d
p,f,y,y,f,n,b,p,w,o,p
p,b,s,b,f,w,w,p,w,t,g
p,x,s,w,f,w,w,p,w,o,g
e,f,y,e,f,w,p,p,w,o,d
p,b,s,w,f,w,w,p,w,t,m
e,f,y,p,f,e,e,p,w,t,w
p,x,s,w,f,w,w,p,w,o,g
e,k,y,n,f,w,w,p,w,t,w
p,x,y,y,f,n,b,p,w,o,p
p,f,s,b,f,w,w,p,w,o,u
p,f,y,g,f,n,n,p,w,o,d
p,x,y,y,f,b,n,p,w,o,d
p,x,y,g,f,n,b,p,w,o,d
p,x,f,y,f,n,p,p,w,o,p
p,x,y,y,f,p,b,p,w,o,d
p,x,y,y,f,p,n,p,w,o,d
p,x,f,y,f,b,n,p,w,o,p
p,x,y,g,f,b,b,p,w,o,p
p,f,f,g,f,n,n,p,w,o,p
e,k,s,e,f,e,w,p,w,t,w
e,f,y,n,f,e,w,p,w,t,w
e,f,s,b,f,e,w,p,w,t,w
p,x,y,y,f,b,b,p,w,o,d
e,f,f,g,f,p,p,p,w,o,d
p,f,f,y,f,n,n,p,w,o,p
p,f,y,g,f,p,p,p,w,o,g
p,x,s,g,f,w,w,p,w,o,g
p,f,f,g,f,p,p,p,w,o,p
p,x,f,y,f,p,b,p,w,o,d
p,f,f,y,f,n,p,p,w,o,g
p,x,y,n,f,w,w,p,w,o,l
p,f,f,g,f,b,n,p,w,o,p
e,f,y,n,f,w,w,p,w,t,w
e,f,y,e,f,g,p,p,w,o,d
p,f,y,g,f,p,b,p,w,o,g
p,x,y,y,f,p,p,p,w,o,p
p,f,f,g,f,n,n,p,w,o,d
e,f,f,e,f,p,w,p,w,o,d
p,x,y,y,f,p,b,p,w,o,p
p,f,f,y,f,b,b,p,w,o,p
p,f,f,g,f,p,n,p,w,o,p
p,f,y,y,f,n,b,p,w,o,d
p,x,y,g,f,b,b,p,w,o,d
p,b,y,w,f,w,w,p,w,t,m
p,f,f,y,f,p,p,p,w,o,p
p,x,y,n,f,p,w,p,w,o,d
p,f,f,g,f,p,p,p,w,o,g
p,x,y,y,f,n,n,p,w,o,g
p,f,y,y,f,n,n,p,w,o,p
e,f,y,p,f,e,e,p,w,t,w
p,x,s,w,f,w,w,p,w,o,g
p,f,y,g,f,n,p,p,w,o,g
p,x,y,g,f,b,b,p,w,o,p
p,x,f,y,f,n,p,p,w,o,g
p,f,s,b,f,w,w,p,w,o,u
p,x,f,g,f,w,w,p,w,o,d
p,x,f,y,f,n,n,p,w,o,p
p,f,y,g,f,b,p,p,w,o,g
p,f,y,y,f,n,n,p,w,o,p
e,x,y,r,f,w,w,p,w,o,d
e,f,y,w,f,w,w,p,w,o,d
p,x,f,y,f,n,b,p,w,o,d
p,f,y,y,f,b,n,p,w,o,p
p,f,y,y,f,n,p,p,w,o,g
p,x,y,e,f,p,w,p,w,o,p
p,x,y,e,f,p,w,p,w,o,l
p,x,y,g,f,b,b,p,w,o,d
p,x,y,y,f,n,b,p,w,o,g
p,f,f,g,f,b,n,p,w,o,d
p,x,y,g,f,n,b,p,w,o,g
p,x,y,y,f,p,p,p,w,o,d
p,f,f,y,f,n,b,p,w,o,p
e,f,s,e,f,w,e,p,w,t,w
p,f,f,y,f,b,n,p,w,o,p
p,x,y,y,f,p,p,p,w,o,p
p,f,s,g,f,w,w,p,w,o,g
p,f,f,y,f,b,p,p,w,o,g
p,x,y,y,f,n,n,p,w,o,d
p,x,f,y,f,n,b,p,w,o,p
p,x,s,g,f,w,w,p,w,o,u
p,f,y,g,f,p,p,p,w,o,g
p,f,f,g,f,p,n,p,w,o,g
p,x,s,w,f,w,w,p,w,o,d
p,f,y,g,f,b,b,p,w,o,p
e,f,y,e,f,p,w,p,w,o,d
p,x,f,y,f,p,p,p,w,o,g
p,x,y,y,f,n,p,p,w,o,p
e,k,s,b,f,w,w,p,w,t,w
p,f,f,y,f,b,p,p,w,o,g
p,f,f,y,f,p,p,p,w,o,d
p,x,y,y,f,b,b,p,w,o,g
e,x,f,n,f,w,n,p,w,o,l
e,x,y,e,f,e,e,p,w,t,w
p,x,y,g,f,p,n,p,w,o,p
p,x,f,y,f,p,b,p,w,o,g
p,f,s,g,f,w,w,p,w,o,g
p,x,y,y,f,p,b,p,w,o,g
p,f,y,g,f,b,n,p,w,o,p
p,x,y,g,f,n,b,p,w,o,g
p,x,y,n,f,w,w,p,w,o,p
e,k,s,b,f,e,w,p,w,t,w
p,f,f,y,f,b,p,p,w,o,d
p,x,f,g,f,b,p,p,w,o,p
p,f,y,g,f,b,b,p,w,o,p
p,x,f,y,f,b,n,p,w,o,d
p,f,y,y,f,n,n,p,w,o,g
e,k,s,p,f,e,e,p,w,t,w
p,f,y,n,f,w,n,p,w,o,d
p,x,y,g,f,n,n,p,w,o,d
p,x,f,y,f,n,p,p,w,o,d
p,x,y,g,f,n,b,p,w,o,p
p,f,s,b,f,w,w,p,w,o,u
e,f,s,b,f,w,w,p,w,t,w
p,f,s,w,f,w,w,p,w,o,u
p,f,y,g,f,b,n,p,w,o,p
p,x,f,y,f,b,b,p,w,o,p
p,f,y,g,f,n,n,p,w,o,p
p,f,y,y,f,n,b,p,w,o,g
p,f,f,y,f,n,n,p,w,o,d
p,x,s,b,f,w,w,p,w,o,u
p,f,f,g,f,p,p,p,w,o,p
p,x,y,g,f,p,n,p,w,o,d
p,f,f,y,f,b,b,p,w,o,g
p,f,y,y,f,p,p,p,w,o,d
p,f,s,g,f,w,w,p,w,o,u
e,f,s,b,f,w,e,p,w,t,w
e,x,s,p,f,e,e,p,w,t,w
e,k,s,n,f,w,w,p,w,t,w
p,f,y,p,f,w,w,p,w,t,g
p,f,y,g,f,p,p,p,w,o,p
p,x,y,y,f,b,b,p,w,o,p
p,f,f,g,f,b,p,p,w,o,g
p,f,f,g,f,p,p,p,w,o,d
p,x,f,y,f,b,n,p,w,o,p
p,f,f,g,f,n,b,p,w,o,d
p,f,y,g,f,b,p,p,w,o,d
p,f,y,y,f,b,b,p,w,o,d
p,f,f,y,f,b,b,p,w,o,g
p,f,y,y,f,p,n,p,w,o,g
p,x,y,y,f,p,b,p,w,o,d
p,x,y,y,f,b,n,p,w,o,p
p,f,y,g,f,p,n,p,w,o,g
p,f,f,g,f,b,p,p,w,o,d
p,x,y,y,f,n,p,p,w,o,p
p,x,y,y,f,n,n,p,w,o,p
e,f,y,u,f,w,w,p,w,o,d
p,f,f,g,f,b,b,p,w,o,g
p,x,y,n,f,w,p,p,w,o,l
p,x,y,y,f,p,n,p,w,o,g
p,x,y,y,f,n,n,p,w,o,p
p,x,y,g,f,n,n,p,w,o,g
p,f,f,y,f,b,b,p,w,o,d
p,x,f,y,f,n,p,p,w,o,d
p,x,y,g,f,n,p,p,w,o,p
e,f,s,b,f,w,w,p,w,t,w
p,f,f,g,f,p,p,p,w,o,p
p,f,y,y,f,n,p,p,w,o,d
e,x,s,n,f,w,e,p,w,t,w
p,f,f,g,f,b,n,p,w,o,p
p,x,y,g,f,p,b,p,w,o,d
p,x,y,n,f,p,p,p,w,o,p
p,f,f,y,f,n,n,p,w,o,d
p,x,y,n,f,w,n,p,w,o,d
p,b,s,b,f,w,w,p,w,t,g
p,f,f,y,f,n,b,p,w,o,d
p,f,y,g,f,n,b,p,w,o,d
e,f,y,u,f,w,w,p,w,o,d
p,x,f,y,f,n,n,p,w,o,g
p,f,y,y,f,b,p,p,w,o,g
p,f,f,y,f,n,p,p,w,o,g
p,x,y,y,f,b,p,p,w,o,d
e,x,y,e,f,e,w,p,w,t,w
p,f,f,g,f,p,p,p,w,o,g
p,x,y,y,f,b,n,p,w,o,g
p,x,y,y,f,b,b,p,w,o,p
p,f,y,g,f,b,n,p,w,o,p
e,k,s,b,f,w,e,p,w,t,w
p,f,y,y,f,p,b,p,w,o,d
p,x,y,g,f,b,b,p,w,o,p
p,x,f,y,f,n,n,p,w,o,d
p,f,f,y,f,n,p,p,w,o,p
p,f,s,w,f,w,w,p,w,o,u
p,x,s,g,f,w,w,p,w,o,d
p,f,y,y,f,p,b,p,w,o,d
e,f,y,u,f,w,w,p,w,o,d
p,x,f,y,f,p,p,p,w,o,d
p,f,y,g,f,n,p,p,w,o,d
p,x,f,y,f,n,p,p,w,o,g
p,x,f,y,f,n,b,p,w,o,p
p,x,s,g,f,w,w,p,w,o,u
p,f,y,g,f,p,n,p,w,o,d
p,f,f,y,f,p,n,p,w,o,p
p,f,f,y,f,b,n,p,w,o,d
p,x,y,g,f,p,b,p,w,o,d
p,x,y,g,f,n,b,p,w,o,g
p,x,y,g,f,n,b,p,w,o,d
p,x,f,g,f,p,p,p,w,o,g
p,x,y,y,f,p,n,p,w,o,p
p,f,f,g,f,n,n,p,w,o,g
p,f,f,y,f,b,n,p,w,o,d
p,x,y,g,f,b,p,p,w,o,p
p,f,f,y,f,p,p,p,w,o,p
p,x,y,n,f,w,w,p,w,o,l
p,x,f,y,f,p,b,p,w,o,p
p,x,y,y,f,b,p,p,w,o,p
p,f,s,b,f,w,w,p,w,o,g
p,f,f,g,f,n,p,p,w,o,d
p,f,y,y,f,b,p,p,w,o,p
p,x,f,y,f,n,n,p,w,o,p
p,f,f,g,f,b,n,p,w,o,d
p,x,y,y,f,n,p,p,w,o,d
p,x,y,g,f,b,b,p,w,o,d
p,x,y,e,f,w,w,p,w,o,l
e,k,y,b,f,e,w,p,w,t,w
e,f,y,b,f,e,w,p,w,t,w
p,x,y,g,f,p,p,p,w,o,d
p,f,f,y,f,b,p,p,w,o,p
p,x,y,g,f,n,b,p,w,o,g
p,f,y,g,f,b,p,p,w,o,g
p,x,s,b,f,w,w,p,w,o,u
p,f,y,y,f,b,p,p,w,o,p
p,x,s,w,f,w,w,p,w,o,u
